Unnamed: 0,FileName,Time Recorded,Tool bounding box,Phase
291,191S7__00291.jpg,10,[],Nothing
292,191S7__00292.jpg,10.03,[],Nothing
293,191S7__00293.jpg,10.06,[],Nothing
294,191S7__00294.jpg,10.1,[],Nothing
295,191S7__00295.jpg,10.13,[],Nothing
296,191S7__00296.jpg,10.17,[],Nothing
297,191S7__00297.jpg,10.2,[],Nothing
298,191S7__00298.jpg,10.24,[],Nothing
299,191S7__00299.jpg,10.27,[],Nothing
300,191S7__00300.jpg,10.3,"[{'class': 'iris', 'xmin': 881, 'ymin': 76, 'xmax': 1484, 'ymax': 725}, {'class': 'diamondkeratomestraight', 'xmin': 305, 'ymin': 527, 'xmax': 889, 'ymax': 688}, {'class': 'skinholder', 'xmin': 1671, 'ymin': 738, 'xmax': 1919, 'ymax': 854}, {'class': 'forceps', 'xmin': 1510, 'ymin': 315, 'xmax': 1919, 'ymax': 536}, {'class': 'skinholder', 'xmin': 283, 'ymin': 624, 'xmax': 774, 'ymax': 1078}]",Nothing
301,191S7__00301.jpg,10.34,[],Nothing
302,191S7__00302.jpg,10.37,[],Nothing
303,191S7__00303.jpg,10.41,[],Nothing
304,191S7__00304.jpg,10.44,[],Nothing
305,191S7__00305.jpg,10.48,[],Nothing
306,191S7__00306.jpg,10.51,[],Nothing
307,191S7__00307.jpg,10.54,[],Nothing
308,191S7__00308.jpg,10.58,[],Nothing
309,191S7__00309.jpg,10.61,[],Nothing
310,191S7__00310.jpg,10.65,"[{'class': 'iris', 'xmin': 880, 'ymin': 72, 'xmax': 1513, 'ymax': 720}, {'class': 'diamondkeratomestraight', 'xmin': 330, 'ymin': 513, 'xmax': 899, 'ymax': 641}, {'class': 'forceps', 'xmin': 1520, 'ymin': 306, 'xmax': 1920, 'ymax': 518}, {'class': 'skinholder', 'xmin': 1691, 'ymin': 739, 'xmax': 1920, 'ymax': 842}, {'class': 'skinholder', 'xmin': 313, 'ymin': 617, 'xmax': 776, 'ymax': 1078}]",Nothing
311,191S7__00311.jpg,10.68,[],Nothing
312,191S7__00312.jpg,10.72,[],Nothing
313,191S7__00313.jpg,10.75,[],Nothing
314,191S7__00314.jpg,10.78,[],Nothing
315,191S7__00315.jpg,10.82,[],Nothing
316,191S7__00316.jpg,10.85,[],Nothing
317,191S7__00317.jpg,10.89,[],Nothing
318,191S7__00318.jpg,10.92,[],Nothing
319,191S7__00319.jpg,10.95,[],Nothing
320,191S7__00320.jpg,10.99,"[{'class': 'iris', 'xmin': 902, 'ymin': 79, 'xmax': 1528, 'ymax': 722}, {'class': 'diamondkeratomestraight', 'xmin': 337, 'ymin': 506, 'xmax': 923, 'ymax': 647}, {'class': 'forceps', 'xmin': 1541, 'ymin': 306, 'xmax': 1919, 'ymax': 509}, {'class': 'skinholder', 'xmin': 1703, 'ymin': 739, 'xmax': 1919, 'ymax': 839}, {'class': 'skinholder', 'xmin': 329, 'ymin': 624, 'xmax': 809, 'ymax': 1078}]",Nothing
321,191S7__00321.jpg,11.02,[],Nothing
322,191S7__00322.jpg,11.06,[],Nothing
323,191S7__00323.jpg,11.09,[],Nothing
324,191S7__00324.jpg,11.13,[],Nothing
325,191S7__00325.jpg,11.16,[],Nothing
326,191S7__00326.jpg,11.19,[],Paracentesis
327,191S7__00327.jpg,11.23,[],Paracentesis
328,191S7__00328.jpg,11.26,[],Paracentesis
329,191S7__00329.jpg,11.3,[],Paracentesis
330,191S7__00330.jpg,11.33,"[{'class': 'diamondkeratomestraight', 'xmin': 334, 'ymin': 502, 'xmax': 921, 'ymax': 662}, {'class': 'iris', 'xmin': 876, 'ymin': 95, 'xmax': 1506, 'ymax': 731}, {'class': 'forceps', 'xmin': 1521, 'ymin': 314, 'xmax': 1920, 'ymax': 519}, {'class': 'skinholder', 'xmin': 1681, 'ymin': 743, 'xmax': 1919, 'ymax': 858}, {'class': 'skinholder', 'xmin': 329, 'ymin': 629, 'xmax': 799, 'ymax': 1078}]",Paracentesis
331,191S7__00331.jpg,11.36,[],Paracentesis
332,191S7__00332.jpg,11.4,[],Paracentesis
333,191S7__00333.jpg,11.43,[],Paracentesis
334,191S7__00334.jpg,11.47,[],Paracentesis
335,191S7__00335.jpg,11.5,[],Paracentesis
336,191S7__00336.jpg,11.54,[],Paracentesis
337,191S7__00337.jpg,11.57,[],Paracentesis
338,191S7__00338.jpg,11.6,[],Paracentesis
339,191S7__00339.jpg,11.64,[],Paracentesis
340,191S7__00340.jpg,11.67,"[{'class': 'iris', 'xmin': 857, 'ymin': 100, 'xmax': 1502, 'ymax': 741}, {'class': 'diamondkeratomestraight', 'xmin': 315, 'ymin': 519, 'xmax': 897, 'ymax': 664}, {'class': 'skinholder', 'xmin': 1671, 'ymin': 762, 'xmax': 1919, 'ymax': 866}, {'class': 'forceps', 'xmin': 1509, 'ymin': 322, 'xmax': 1920, 'ymax': 534}, {'class': 'skinholder', 'xmin': 277, 'ymin': 621, 'xmax': 794, 'ymax': 1076}]",Paracentesis
341,191S7__00341.jpg,11.71,[],Paracentesis
342,191S7__00342.jpg,11.74,[],Paracentesis
343,191S7__00343.jpg,11.78,[],Paracentesis
344,191S7__00344.jpg,11.81,[],Paracentesis
345,191S7__00345.jpg,11.85,[],Paracentesis
346,191S7__00346.jpg,11.88,[],Paracentesis
347,191S7__00347.jpg,11.91,[],Paracentesis
348,191S7__00348.jpg,11.95,[],Paracentesis
349,191S7__00349.jpg,11.98,[],Paracentesis
350,191S7__00350.jpg,12.02,"[{'class': 'iris', 'xmin': 873, 'ymin': 84, 'xmax': 1533, 'ymax': 736}, {'class': 'diamondkeratomestraight', 'xmin': 338, 'ymin': 514, 'xmax': 904, 'ymax': 655}, {'class': 'skinholder', 'xmin': 1673, 'ymin': 760, 'xmax': 1920, 'ymax': 863}, {'class': 'forceps', 'xmin': 1522, 'ymin': 321, 'xmax': 1920, 'ymax': 538}, {'class': 'skinholder', 'xmin': 323, 'ymin': 650, 'xmax': 790, 'ymax': 1078}]",Paracentesis
351,191S7__00351.jpg,12.05,[],Paracentesis
352,191S7__00352.jpg,12.08,[],Paracentesis
353,191S7__00353.jpg,12.12,[],Paracentesis
354,191S7__00354.jpg,12.15,[],Paracentesis
355,191S7__00355.jpg,12.19,[],Paracentesis
356,191S7__00356.jpg,12.22,[],Paracentesis
357,191S7__00357.jpg,12.26,[],Paracentesis
358,191S7__00358.jpg,12.29,[],Paracentesis
359,191S7__00359.jpg,12.32,[],Paracentesis
360,191S7__00360.jpg,12.36,"[{'class': 'diamondkeratomestraight', 'xmin': 347, 'ymin': 483, 'xmax': 917, 'ymax': 623}, {'class': 'forceps', 'xmin': 1541, 'ymin': 302, 'xmax': 1920, 'ymax': 503}, {'class': 'iris', 'xmin': 890, 'ymin': 63, 'xmax': 1528, 'ymax': 718}, {'class': 'skinholder', 'xmin': 1689, 'ymin': 728, 'xmax': 1919, 'ymax': 841}, {'class': 'skinholder', 'xmin': 316, 'ymin': 609, 'xmax': 814, 'ymax': 1078}]",Paracentesis
361,191S7__00361.jpg,12.39,[],Paracentesis
362,191S7__00362.jpg,12.43,[],Paracentesis
363,191S7__00363.jpg,12.46,[],Paracentesis
364,191S7__00364.jpg,12.49,[],Paracentesis
365,191S7__00365.jpg,12.53,[],Paracentesis
366,191S7__00366.jpg,12.56,[],Paracentesis
367,191S7__00367.jpg,12.6,[],Paracentesis
368,191S7__00368.jpg,12.63,[],Paracentesis
369,191S7__00369.jpg,12.67,[],Paracentesis
370,191S7__00370.jpg,12.7,"[{'class': 'forceps', 'xmin': 1554, 'ymin': 288, 'xmax': 1920, 'ymax': 488}, {'class': 'iris', 'xmin': 900, 'ymin': 63, 'xmax': 1542, 'ymax': 725}, {'class': 'diamondkeratomestraight', 'xmin': 368, 'ymin': 477, 'xmax': 937, 'ymax': 613}, {'class': 'skinholder', 'xmin': 1708, 'ymin': 721, 'xmax': 1920, 'ymax': 832}, {'class': 'skinholder', 'xmin': 339, 'ymin': 612, 'xmax': 835, 'ymax': 1078}]",Paracentesis
371,191S7__00371.jpg,12.73,[],Paracentesis
372,191S7__00372.jpg,12.77,[],Paracentesis
373,191S7__00373.jpg,12.8,[],Paracentesis
374,191S7__00374.jpg,12.84,[],Paracentesis
375,191S7__00375.jpg,12.87,[],Paracentesis
376,191S7__00376.jpg,12.91,[],Paracentesis
377,191S7__00377.jpg,12.94,[],Paracentesis
378,191S7__00378.jpg,12.97,[],Paracentesis
379,191S7__00379.jpg,13.01,[],Paracentesis
380,191S7__00380.jpg,13.04,"[{'class': 'iris', 'xmin': 907, 'ymin': 70, 'xmax': 1541, 'ymax': 718}, {'class': 'forceps', 'xmin': 1554, 'ymin': 309, 'xmax': 1920, 'ymax': 534}, {'class': 'diamondkeratomestraight', 'xmin': 380, 'ymin': 469, 'xmax': 941, 'ymax': 610}, {'class': 'skinholder', 'xmin': 1701, 'ymin': 730, 'xmax': 1920, 'ymax': 839}, {'class': 'skinholder', 'xmin': 335, 'ymin': 611, 'xmax': 831, 'ymax': 1078}]",Paracentesis
381,191S7__00381.jpg,13.08,[],Paracentesis
382,191S7__00382.jpg,13.11,[],Paracentesis
383,191S7__00383.jpg,13.15,[],Paracentesis
384,191S7__00384.jpg,13.18,[],Paracentesis
385,191S7__00385.jpg,13.21,[],Paracentesis
386,191S7__00386.jpg,13.25,[],Paracentesis
387,191S7__00387.jpg,13.28,[],Paracentesis
388,191S7__00388.jpg,13.32,[],Paracentesis
389,191S7__00389.jpg,13.35,[],Paracentesis
390,191S7__00390.jpg,13.39,"[{'class': 'diamondkeratomestraight', 'xmin': 374, 'ymin': 440, 'xmax': 934, 'ymax': 579}, {'class': 'iris', 'xmin': 898, 'ymin': 40, 'xmax': 1524, 'ymax': 687}, {'class': 'forceps', 'xmin': 1521, 'ymin': 286, 'xmax': 1920, 'ymax': 507}, {'class': 'skinholder', 'xmin': 1662, 'ymin': 703, 'xmax': 1919, 'ymax': 814}, {'class': 'skinholder', 'xmin': 320, 'ymin': 574, 'xmax': 792, 'ymax': 1078}]",Paracentesis
391,191S7__00391.jpg,13.42,[],Paracentesis
392,191S7__00392.jpg,13.45,[],Paracentesis
393,191S7__00393.jpg,13.49,[],Paracentesis
394,191S7__00394.jpg,13.52,[],Paracentesis
395,191S7__00395.jpg,13.56,[],Paracentesis
396,191S7__00396.jpg,13.59,[],Paracentesis
397,191S7__00397.jpg,13.62,[],Paracentesis
398,191S7__00398.jpg,13.66,[],Paracentesis
399,191S7__00399.jpg,13.69,[],Paracentesis
400,191S7__00400.jpg,13.73,"[{'class': 'diamondkeratomestraight', 'xmin': 355, 'ymin': 432, 'xmax': 950, 'ymax': 606}, {'class': 'skinholder', 'xmin': 1667, 'ymin': 693, 'xmax': 1919, 'ymax': 804}, {'class': 'iris', 'xmin': 911, 'ymin': 24, 'xmax': 1530, 'ymax': 680}, {'class': 'forceps', 'xmin': 1538, 'ymin': 283, 'xmax': 1919, 'ymax': 486}, {'class': 'skinholder', 'xmin': 306, 'ymin': 584, 'xmax': 937, 'ymax': 1078}]",Paracentesis
401,191S7__00401.jpg,13.76,[],Paracentesis
402,191S7__00402.jpg,13.8,[],Paracentesis
403,191S7__00403.jpg,13.83,[],Paracentesis
404,191S7__00404.jpg,13.86,[],Paracentesis
405,191S7__00405.jpg,13.9,[],Paracentesis
406,191S7__00406.jpg,13.93,[],Paracentesis
407,191S7__00407.jpg,13.97,[],Paracentesis
408,191S7__00408.jpg,14,[],Paracentesis
409,191S7__00409.jpg,14.04,[],Paracentesis
410,191S7__00410.jpg,14.07,"[{'class': 'forceps', 'xmin': 1568, 'ymin': 259, 'xmax': 1919, 'ymax': 441}, {'class': 'skinholder', 'xmin': 1698, 'ymin': 674, 'xmax': 1920, 'ymax': 781}, {'class': 'diamondkeratomestraight', 'xmin': 406, 'ymin': 409, 'xmax': 972, 'ymax': 558}, {'class': 'iris', 'xmin': 947, 'ymin': 0, 'xmax': 1564, 'ymax': 644}, {'class': 'skinholder', 'xmin': 329, 'ymin': 539, 'xmax': 825, 'ymax': 1078}]",Paracentesis
411,191S7__00411.jpg,14.1,[],Paracentesis
412,191S7__00412.jpg,14.14,[],Paracentesis
413,191S7__00413.jpg,14.17,[],Paracentesis
414,191S7__00414.jpg,14.21,[],Paracentesis
415,191S7__00415.jpg,14.24,[],Paracentesis
416,191S7__00416.jpg,14.27,[],Paracentesis
417,191S7__00417.jpg,14.31,[],Paracentesis
418,191S7__00418.jpg,14.34,[],Paracentesis
419,191S7__00419.jpg,14.38,[],Paracentesis
420,191S7__00420.jpg,14.41,"[{'class': 'forceps', 'xmin': 1570, 'ymin': 244, 'xmax': 1920, 'ymax': 437}, {'class': 'skinholder', 'xmin': 333, 'ymin': 559, 'xmax': 944, 'ymax': 1074}, {'class': 'diamondkeratomestraight', 'xmin': 428, 'ymin': 396, 'xmax': 989, 'ymax': 532}, {'class': 'iris', 'xmin': 977, 'ymin': 0, 'xmax': 1594, 'ymax': 636}, {'class': 'skinholder', 'xmin': 1685, 'ymin': 666, 'xmax': 1918, 'ymax': 778}]",Paracentesis
421,191S7__00421.jpg,14.45,[],Paracentesis
422,191S7__00422.jpg,14.48,[],Paracentesis
423,191S7__00423.jpg,14.52,[],Paracentesis
424,191S7__00424.jpg,14.55,[],Paracentesis
425,191S7__00425.jpg,14.58,[],Paracentesis
426,191S7__00426.jpg,14.62,[],Paracentesis
427,191S7__00427.jpg,14.65,[],Paracentesis
428,191S7__00428.jpg,14.69,[],Paracentesis
429,191S7__00429.jpg,14.72,[],Paracentesis
430,191S7__00430.jpg,14.76,"[{'class': 'forceps', 'xmin': 1596, 'ymin': 225, 'xmax': 1920, 'ymax': 407}, {'class': 'skinholder', 'xmin': 1715, 'ymin': 652, 'xmax': 1920, 'ymax': 755}, {'class': 'diamondkeratomestraight', 'xmin': 464, 'ymin': 368, 'xmax': 1018, 'ymax': 504}, {'class': 'skinholder', 'xmin': 358, 'ymin': 545, 'xmax': 897, 'ymax': 1077}]",Paracentesis
431,191S7__00431.jpg,14.79,[],Paracentesis
432,191S7__00432.jpg,14.82,[],Paracentesis
433,191S7__00433.jpg,14.86,[],Paracentesis
434,191S7__00434.jpg,14.89,[],Paracentesis
435,191S7__00435.jpg,14.93,[],Paracentesis
436,191S7__00436.jpg,14.96,[],Paracentesis
437,191S7__00437.jpg,14.99,[],Paracentesis
438,191S7__00438.jpg,15.03,[],Paracentesis
439,191S7__00439.jpg,15.06,[],Paracentesis
440,191S7__00440.jpg,15.1,"[{'class': 'forceps', 'xmin': 1560, 'ymin': 233, 'xmax': 1919, 'ymax': 433}, {'class': 'iris', 'xmin': 942, 'ymin': 1, 'xmax': 1567, 'ymax': 621}, {'class': 'diamondkeratomestraight', 'xmin': 419, 'ymin': 371, 'xmax': 986, 'ymax': 499}, {'class': 'skinholder', 'xmin': 321, 'ymin': 551, 'xmax': 896, 'ymax': 1077}, {'class': 'skinholder', 'xmin': 1685, 'ymin': 660, 'xmax': 1920, 'ymax': 767}]",Paracentesis
441,191S7__00441.jpg,15.13,[],Paracentesis
442,191S7__00442.jpg,15.16,[],Paracentesis
443,191S7__00443.jpg,15.2,[],Paracentesis
444,191S7__00444.jpg,15.23,[],Paracentesis
445,191S7__00445.jpg,15.27,[],Paracentesis
446,191S7__00446.jpg,15.3,[],Paracentesis
447,191S7__00447.jpg,15.34,[],Paracentesis
448,191S7__00448.jpg,15.37,[],Paracentesis
449,191S7__00449.jpg,15.4,[],Paracentesis
450,191S7__00450.jpg,15.44,"[{'class': 'forceps', 'xmin': 1551, 'ymin': 224, 'xmax': 1919, 'ymax': 442}, {'class': 'diamondkeratomestraight', 'xmin': 460, 'ymin': 357, 'xmax': 980, 'ymax': 483}, {'class': 'skinholder', 'xmin': 319, 'ymin': 541, 'xmax': 871, 'ymax': 1077}, {'class': 'skinholder', 'xmin': 1680, 'ymin': 650, 'xmax': 1920, 'ymax': 756}, {'class': 'iris', 'xmin': 957, 'ymin': 0, 'xmax': 1574, 'ymax': 619}]",Paracentesis
451,191S7__00451.jpg,15.47,[],Paracentesis
452,191S7__00452.jpg,15.51,[],Paracentesis
453,191S7__00453.jpg,15.54,[],Paracentesis
454,191S7__00454.jpg,15.58,[],Paracentesis
455,191S7__00455.jpg,15.61,[],Paracentesis
456,191S7__00456.jpg,15.65,[],Paracentesis
457,191S7__00457.jpg,15.68,[],Paracentesis
458,191S7__00458.jpg,15.71,[],Paracentesis
459,191S7__00459.jpg,15.75,[],Paracentesis
460,191S7__00460.jpg,15.78,"[{'class': 'forceps', 'xmin': 1565, 'ymin': 227, 'xmax': 1920, 'ymax': 446}, {'class': 'iris', 'xmin': 968, 'ymin': 0, 'xmax': 1579, 'ymax': 612}, {'class': 'diamondkeratomestraight', 'xmin': 480, 'ymin': 354, 'xmax': 1000, 'ymax': 485}, {'class': 'skinholder', 'xmin': 1690, 'ymin': 652, 'xmax': 1920, 'ymax': 761}, {'class': 'skinholder', 'xmin': 338, 'ymin': 550, 'xmax': 882, 'ymax': 1077}]",Paracentesis
461,191S7__00461.jpg,15.82,[],Paracentesis
462,191S7__00462.jpg,15.85,[],Paracentesis
463,191S7__00463.jpg,15.88,[],Paracentesis
464,191S7__00464.jpg,15.92,[],Paracentesis
465,191S7__00465.jpg,15.95,[],Paracentesis
466,191S7__00466.jpg,15.99,[],Paracentesis
467,191S7__00467.jpg,16.02,[],Paracentesis
468,191S7__00468.jpg,16.06,[],Paracentesis
469,191S7__00469.jpg,16.09,[],Paracentesis
470,191S7__00470.jpg,16.12,"[{'class': 'forceps', 'xmin': 1583, 'ymin': 213, 'xmax': 1920, 'ymax': 389}, {'class': 'skinholder', 'xmin': 1714, 'ymin': 642, 'xmax': 1919, 'ymax': 744}, {'class': 'iris', 'xmin': 1021, 'ymin': 1, 'xmax': 1611, 'ymax': 590}, {'class': 'diamondkeratomestraight', 'xmin': 496, 'ymin': 343, 'xmax': 1024, 'ymax': 483}, {'class': 'skinholder', 'xmin': 355, 'ymin': 544, 'xmax': 913, 'ymax': 1077}]",Paracentesis
471,191S7__00471.jpg,16.16,[],Paracentesis
472,191S7__00472.jpg,16.19,[],Paracentesis
473,191S7__00473.jpg,16.23,[],Paracentesis
474,191S7__00474.jpg,16.26,[],Paracentesis
475,191S7__00475.jpg,16.3,[],Paracentesis
476,191S7__00476.jpg,16.33,[],Paracentesis
477,191S7__00477.jpg,16.36,[],Paracentesis
478,191S7__00478.jpg,16.4,[],Paracentesis
479,191S7__00479.jpg,16.43,[],Paracentesis
480,191S7__00480.jpg,16.47,"[{'class': 'iris', 'xmin': 1022, 'ymin': 0, 'xmax': 1622, 'ymax': 581}, {'class': 'forceps', 'xmin': 1591, 'ymin': 209, 'xmax': 1919, 'ymax': 397}, {'class': 'diamondkeratomestraight', 'xmin': 431, 'ymin': 347, 'xmax': 1033, 'ymax': 474}, {'class': 'skinholder', 'xmin': 1714, 'ymin': 642, 'xmax': 1919, 'ymax': 746}, {'class': 'skinholder', 'xmin': 367, 'ymin': 546, 'xmax': 913, 'ymax': 1077}]",Paracentesis
481,191S7__00481.jpg,16.5,[],Paracentesis
482,191S7__00482.jpg,16.53,[],Paracentesis
483,191S7__00483.jpg,16.57,[],Paracentesis
484,191S7__00484.jpg,16.6,[],Paracentesis
485,191S7__00485.jpg,16.64,[],Paracentesis
486,191S7__00486.jpg,16.67,[],Paracentesis
487,191S7__00487.jpg,16.71,[],Paracentesis
488,191S7__00488.jpg,16.74,[],Paracentesis
489,191S7__00489.jpg,16.77,[],Paracentesis
490,191S7__00490.jpg,16.81,"[{'class': 'forceps', 'xmin': 1587, 'ymin': 213, 'xmax': 1920, 'ymax': 392}, {'class': 'iris', 'xmin': 1011, 'ymin': 2, 'xmax': 1607, 'ymax': 596}, {'class': 'diamondkeratomestraight', 'xmin': 490, 'ymin': 347, 'xmax': 1019, 'ymax': 481}, {'class': 'skinholder', 'xmin': 1709, 'ymin': 644, 'xmax': 1919, 'ymax': 748}, {'class': 'capsulorhexisforceps', 'xmin': 820, 'ymin': 616, 'xmax': 1189, 'ymax': 1076}]",Paracentesis
491,191S7__00491.jpg,16.84,[],Paracentesis
492,191S7__00492.jpg,16.88,[],Paracentesis
493,191S7__00493.jpg,16.91,[],Paracentesis
494,191S7__00494.jpg,16.95,[],Paracentesis
495,191S7__00495.jpg,16.98,[],Paracentesis
496,191S7__00496.jpg,17.01,[],Paracentesis
497,191S7__00497.jpg,17.05,[],Paracentesis
498,191S7__00498.jpg,17.08,[],Paracentesis
499,191S7__00499.jpg,17.12,[],Paracentesis
500,191S7__00500.jpg,17.15,"[{'class': 'forceps', 'xmin': 1571, 'ymin': 215, 'xmax': 1920, 'ymax': 418}, {'class': 'diamondkeratomestraight', 'xmin': 492, 'ymin': 346, 'xmax': 1025, 'ymax': 477}, {'class': 'iris', 'xmin': 1001, 'ymin': 0, 'xmax': 1602, 'ymax': 596}, {'class': 'skinholder', 'xmin': 1703, 'ymin': 647, 'xmax': 1920, 'ymax': 748}, {'class': 'skinholder', 'xmin': 341, 'ymin': 550, 'xmax': 893, 'ymax': 1078}]",Paracentesis
501,191S7__00501.jpg,17.18,[],Paracentesis
502,191S7__00502.jpg,17.22,[],Paracentesis
503,191S7__00503.jpg,17.25,[],Paracentesis
504,191S7__00504.jpg,17.29,[],Paracentesis
505,191S7__00505.jpg,17.32,[],Paracentesis
506,191S7__00506.jpg,17.36,[],Paracentesis
507,191S7__00507.jpg,17.39,[],Paracentesis
508,191S7__00508.jpg,17.42,[],Paracentesis
509,191S7__00509.jpg,17.46,[],Paracentesis
510,191S7__00510.jpg,17.49,"[{'class': 'diamondkeratomestraight', 'xmin': 491, 'ymin': 340, 'xmax': 1045, 'ymax': 477}, {'class': 'forceps', 'xmin': 1564, 'ymin': 215, 'xmax': 1919, 'ymax': 437}, {'class': 'iris', 'xmin': 965, 'ymin': 0, 'xmax': 1580, 'ymax': 589}, {'class': 'skinholder', 'xmin': 340, 'ymin': 543, 'xmax': 866, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1692, 'ymin': 644, 'xmax': 1919, 'ymax': 753}]",Paracentesis
511,191S7__00511.jpg,17.53,[],Paracentesis
512,191S7__00512.jpg,17.56,[],Paracentesis
513,191S7__00513.jpg,17.6,[],Paracentesis
514,191S7__00514.jpg,17.63,[],Paracentesis
515,191S7__00515.jpg,17.66,[],Paracentesis
516,191S7__00516.jpg,17.7,[],Paracentesis
517,191S7__00517.jpg,17.73,[],Paracentesis
518,191S7__00518.jpg,17.77,[],Paracentesis
519,191S7__00519.jpg,17.8,[],Paracentesis
520,191S7__00520.jpg,17.84,"[{'class': 'diamondkeratomestraight', 'xmin': 523, 'ymin': 330, 'xmax': 1078, 'ymax': 469}, {'class': 'forceps', 'xmin': 1578, 'ymin': 203, 'xmax': 1920, 'ymax': 399}, {'class': 'iris', 'xmin': 1017, 'ymin': 0, 'xmax': 1601, 'ymax': 575}, {'class': 'skinholder', 'xmin': 1726, 'ymin': 637, 'xmax': 1919, 'ymax': 739}, {'class': 'skinholder', 'xmin': 369, 'ymin': 539, 'xmax': 937, 'ymax': 1076}]",Paracentesis
521,191S7__00521.jpg,17.87,[],Paracentesis
522,191S7__00522.jpg,17.9,[],Paracentesis
523,191S7__00523.jpg,17.94,[],Paracentesis
524,191S7__00524.jpg,17.97,[],Paracentesis
525,191S7__00525.jpg,18.01,[],Paracentesis
526,191S7__00526.jpg,18.04,[],Paracentesis
527,191S7__00527.jpg,18.08,[],Paracentesis
528,191S7__00528.jpg,18.11,[],Paracentesis
529,191S7__00529.jpg,18.14,[],Paracentesis
530,191S7__00530.jpg,18.18,"[{'class': 'forceps', 'xmin': 1593, 'ymin': 189, 'xmax': 1920, 'ymax': 387}, {'class': 'diamondkeratomestraight', 'xmin': 533, 'ymin': 319, 'xmax': 1085, 'ymax': 465}, {'class': 'iris', 'xmin': 1039, 'ymin': 0, 'xmax': 1606, 'ymax': 567}, {'class': 'skinholder', 'xmin': 1735, 'ymin': 628, 'xmax': 1920, 'ymax': 742}, {'class': 'skinholder', 'xmin': 385, 'ymin': 524, 'xmax': 874, 'ymax': 1078}]",Paracentesis
531,191S7__00531.jpg,18.21,[],Paracentesis
532,191S7__00532.jpg,18.25,[],Paracentesis
533,191S7__00533.jpg,18.28,[],Paracentesis
534,191S7__00534.jpg,18.32,[],Paracentesis
535,191S7__00535.jpg,18.35,[],Paracentesis
536,191S7__00536.jpg,18.38,[],Paracentesis
537,191S7__00537.jpg,18.42,[],Paracentesis
538,191S7__00538.jpg,18.45,[],Paracentesis
539,191S7__00539.jpg,18.49,[],Paracentesis
540,191S7__00540.jpg,18.52,"[{'class': 'diamondkeratomestraight', 'xmin': 551, 'ymin': 317, 'xmax': 1120, 'ymax': 464}, {'class': 'iris', 'xmin': 1023, 'ymin': 0, 'xmax': 1621, 'ymax': 571}, {'class': 'forceps', 'xmin': 1600, 'ymin': 190, 'xmax': 1920, 'ymax': 376}, {'class': 'skinholder', 'xmin': 1739, 'ymin': 630, 'xmax': 1920, 'ymax': 738}, {'class': 'skinholder', 'xmin': 379, 'ymin': 533, 'xmax': 962, 'ymax': 1077}]",Paracentesis
541,191S7__00541.jpg,18.55,[],Paracentesis
542,191S7__00542.jpg,18.59,[],Paracentesis
543,191S7__00543.jpg,18.62,[],Paracentesis
544,191S7__00544.jpg,18.66,[],Paracentesis
545,191S7__00545.jpg,18.69,[],Paracentesis
546,191S7__00546.jpg,18.73,[],Paracentesis
547,191S7__00547.jpg,18.76,[],Paracentesis
548,191S7__00548.jpg,18.79,[],Paracentesis
549,191S7__00549.jpg,18.83,[],Paracentesis
550,191S7__00550.jpg,18.86,"[{'class': 'diamondkeratomestraight', 'xmin': 542, 'ymin': 309, 'xmax': 1084, 'ymax': 448}, {'class': 'forceps', 'xmin': 1573, 'ymin': 186, 'xmax': 1920, 'ymax': 371}, {'class': 'iris', 'xmin': 1042, 'ymin': 0, 'xmax': 1595, 'ymax': 553}, {'class': 'skinholder', 'xmin': 1723, 'ymin': 626, 'xmax': 1920, 'ymax': 733}, {'class': 'skinholder', 'xmin': 367, 'ymin': 536, 'xmax': 853, 'ymax': 1078}]",Paracentesis
551,191S7__00551.jpg,18.9,[],Paracentesis
552,191S7__00552.jpg,18.93,[],Paracentesis
553,191S7__00553.jpg,18.97,[],Paracentesis
554,191S7__00554.jpg,19,[],Paracentesis
555,191S7__00555.jpg,19.03,[],Paracentesis
556,191S7__00556.jpg,19.07,[],Paracentesis
557,191S7__00557.jpg,19.1,[],Paracentesis
558,191S7__00558.jpg,19.14,[],Paracentesis
559,191S7__00559.jpg,19.17,[],Paracentesis
560,191S7__00560.jpg,19.2,"[{'class': 'forceps', 'xmin': 1558, 'ymin': 189, 'xmax': 1920, 'ymax': 401}, {'class': 'diamondkeratomestraight', 'xmin': 531, 'ymin': 317, 'xmax': 1072, 'ymax': 461}, {'class': 'iris', 'xmin': 1018, 'ymin': 0, 'xmax': 1572, 'ymax': 566}, {'class': 'skinholder', 'xmin': 1709, 'ymin': 636, 'xmax': 1920, 'ymax': 745}, {'class': 'skinholder', 'xmin': 340, 'ymin': 537, 'xmax': 900, 'ymax': 1077}]",Paracentesis
561,191S7__00561.jpg,19.24,[],Paracentesis
562,191S7__00562.jpg,19.27,[],Paracentesis
563,191S7__00563.jpg,19.31,[],Paracentesis
564,191S7__00564.jpg,19.34,[],Paracentesis
565,191S7__00565.jpg,19.38,[],Paracentesis
566,191S7__00566.jpg,19.41,[],Paracentesis
567,191S7__00567.jpg,19.44,[],Paracentesis
568,191S7__00568.jpg,19.48,[],Paracentesis
569,191S7__00569.jpg,19.51,[],Paracentesis
